"benchmark","logging_algorithm","database","VFS","phase","scale_factor","value","unit","test-specific-info","threads","bloom_filter"
______________________________________________________
			New test run
______________________________________________________
"SSB","SQLite","msc-dense","PMem","evaluation","2","2.81033","s","q3.3","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","2","2.81426","s","q3.4","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","2","4.275","s","q4.1","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","2","2.70935","s","q4.2","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","2","2.58229","s","q4.3","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","2","1.12747","s","q1.1","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","0.724462","s","q1.2","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","0.705372","s","q1.3","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","0.878256","s","q2.1","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","0.688532","s","q2.2","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","0.644356","s","q2.3","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","1.69089","s","q3.1","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","0.684261","s","q3.2","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","0.629731","s","q3.3","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","0.628724","s","q3.4","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","1.32853","s","q4.1","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","1.22572","s","q4.2","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","0.979438","s","q4.3","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","1.1324","s","q1.1","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","0.724237","s","q1.2","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","0.705558","s","q1.3","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","0.878665","s","q2.1","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","0.688501","s","q2.2","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","0.642972","s","q2.3","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","1.68471","s","q3.1","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","0.681877","s","q3.2","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","0.628377","s","q3.3","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","0.628515","s","q3.4","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","1.32525","s","q4.1","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","1.22246","s","q4.2","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","0.978785","s","q4.3","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","1.13572","s","q1.1","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","0.738164","s","q1.2","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","0.725532","s","q1.3","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","0.895336","s","q2.1","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","0.708679","s","q2.2","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","0.662121","s","q2.3","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","1.68844","s","q3.1","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","0.68148","s","q3.2","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","0.627578","s","q3.3","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","0.628046","s","q3.4","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","1.3253","s","q4.1","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","1.22278","s","q4.2","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","2","0.978506","s","q4.3","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","1.07683","s","q1.1","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.894387","s","q1.2","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.812025","s","q1.3","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","8.67354","s","q2.1","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","8.71034","s","q2.2","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","8.4475","s","q2.3","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","4.16195","s","q3.1","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","2.92163","s","q3.2","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","2.84035","s","q3.3","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","2.83836","s","q3.4","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","4.36453","s","q4.1","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","2.76251","s","q4.2","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","2.62106","s","q4.3","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","1.07825","s","q1.1","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.898823","s","q1.2","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.813339","s","q1.3","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","8.48942","s","q2.1","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","8.05998","s","q2.2","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","7.72633","s","q2.3","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","4.11995","s","q3.1","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","2.79524","s","q3.2","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","2.79394","s","q3.3","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","2.7919","s","q3.4","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","4.25134","s","q4.1","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","2.70529","s","q4.2","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","2.5797","s","q4.3","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","1.09958","s","q1.1","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.940629","s","q1.2","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.84342","s","q1.3","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","8.52927","s","q2.1","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","8.10797","s","q2.2","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","7.80251","s","q2.3","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","4.14295","s","q3.1","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","2.80667","s","q3.2","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","2.81329","s","q3.3","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","2.79395","s","q3.4","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","4.25259","s","q4.1","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","2.7215","s","q4.2","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","2.6109","s","q4.3","1","0"
"SSB","SQLite","msc-large","PMem","evaluation","2","1.12982","s","q1.1","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.723971","s","q1.2","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.705869","s","q1.3","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.888456","s","q2.1","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.689002","s","q2.2","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.642506","s","q2.3","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","1.68358","s","q3.1","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.685459","s","q3.2","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.627143","s","q3.3","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.629419","s","q3.4","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","1.32604","s","q4.1","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","1.22223","s","q4.2","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.978504","s","q4.3","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","1.13123","s","q1.1","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.727757","s","q1.2","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.706338","s","q1.3","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.877318","s","q2.1","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.686873","s","q2.2","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.644084","s","q2.3","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","1.68918","s","q3.1","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.722444","s","q3.2","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.66558","s","q3.3","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.668868","s","q3.4","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","1.32516","s","q4.1","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","1.22493","s","q4.2","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.980063","s","q4.3","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","1.12999","s","q1.1","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.725282","s","q1.2","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.706365","s","q1.3","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.877928","s","q2.1","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.689971","s","q2.2","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.644106","s","q2.3","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","1.68692","s","q3.1","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.681666","s","q3.2","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.628995","s","q3.3","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.628861","s","q3.4","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","1.33477","s","q4.1","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","1.22361","s","q4.2","1","1"
"SSB","SQLite","msc-large","PMem","evaluation","2","0.978183","s","q4.3","1","1"
"SSB","DuckDB","DuckDB","none","evaluation","2","0.164432","s","q1.1","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.177227","s","q1.2","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.158416","s","q1.3","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.151352","s","q2.1","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.129407","s","q2.2","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.114043","s","q2.3","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.196887","s","q3.1","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.10837","s","q3.2","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0930647","s","q3.3","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0917781","s","q3.4","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.289245","s","q4.1","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.290963","s","q4.2","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.158589","s","q4.3","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.162451","s","q1.1","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.178351","s","q1.2","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.165285","s","q1.3","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.151476","s","q2.1","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.127757","s","q2.2","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.114648","s","q2.3","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.196553","s","q3.1","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.108206","s","q3.2","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0930363","s","q3.3","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0917315","s","q3.4","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.287675","s","q4.1","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.291573","s","q4.2","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.158608","s","q4.3","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.163712","s","q1.1","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.178884","s","q1.2","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.158062","s","q1.3","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.151869","s","q2.1","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.129258","s","q2.2","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.113915","s","q2.3","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.196316","s","q3.1","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.107993","s","q3.2","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0929236","s","q3.3","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0913407","s","q3.4","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.287076","s","q4.1","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.290566","s","q4.2","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.158578","s","q4.3","1",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0880062","s","q1.1","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0920761","s","q1.2","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0860094","s","q1.3","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.080481","s","q2.1","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0694796","s","q2.2","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0602056","s","q2.3","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.103765","s","q3.1","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0576978","s","q3.2","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0495597","s","q3.3","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0490865","s","q3.4","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.153231","s","q4.1","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.156147","s","q4.2","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0830556","s","q4.3","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0878576","s","q1.1","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0923178","s","q1.2","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0861557","s","q1.3","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0803106","s","q2.1","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.068634","s","q2.2","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0605565","s","q2.3","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.104067","s","q3.1","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0572934","s","q3.2","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0496287","s","q3.3","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0490999","s","q3.4","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.154338","s","q4.1","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.156389","s","q4.2","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0831926","s","q4.3","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0878064","s","q1.1","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0916131","s","q1.2","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0854353","s","q1.3","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0802224","s","q2.1","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0692404","s","q2.2","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0611318","s","q2.3","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.104451","s","q3.1","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0582187","s","q3.2","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0497063","s","q3.3","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0488771","s","q3.4","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.153454","s","q4.1","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.155773","s","q4.2","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0818266","s","q4.3","2",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0450711","s","q1.1","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0496372","s","q1.2","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0442793","s","q1.3","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0435465","s","q2.1","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0373172","s","q2.2","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0324604","s","q2.3","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.057288","s","q3.1","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0320417","s","q3.2","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.027601","s","q3.3","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.027805","s","q3.4","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0826889","s","q4.1","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0856944","s","q4.2","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0442935","s","q4.3","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0450767","s","q1.1","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0495991","s","q1.2","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0442382","s","q1.3","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0439095","s","q2.1","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0376838","s","q2.2","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0330895","s","q2.3","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0572524","s","q3.1","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0320774","s","q3.2","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0277335","s","q3.3","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0281137","s","q3.4","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0831296","s","q4.1","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0851495","s","q4.2","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0444191","s","q4.3","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0452483","s","q1.1","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0495047","s","q1.2","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.04449","s","q1.3","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0440732","s","q2.1","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0374406","s","q2.2","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0332322","s","q2.3","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0575351","s","q3.1","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0325321","s","q3.2","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0279745","s","q3.3","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.027574","s","q3.4","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0827891","s","q4.1","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0854549","s","q4.2","4",""
"SSB","DuckDB","DuckDB","none","evaluation","2","0.0448975","s","q4.3","4",""
"SSB","SQLite","SQLite","PMem","evaluation","5","2.78986","s","q1.1","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","5","2.32084","s","q1.2","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","5","2.13905","s","q1.3","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","5","18.4823","s","q2.1","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","5","19.0972","s","q2.2","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","5","18.7193","s","q2.3","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","5","11.0848","s","q3.1","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","5","7.29903","s","q3.2","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","5","7.2911","s","q3.3","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","5","7.41865","s","q3.4","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","5","11.3161","s","q4.1","1","0"
