"benchmark","database","VFS","phase","scale_factor","value","unit","test-specific-info","threads"
n______________________________________________________
			New test run
______________________________________________________
"SSB-524288","SQLite","PMem","evaluation"5","18.3322","s","q2.2","1"
"SSB-524288","SQLite","PMem","evaluation"5","18.1338","s","q2.3","1"
"SSB-524288","SQLite","PMem","evaluation"5","11.1179","s","q3.1","1"
"SSB-524288","SQLite","PMem","evaluation"5","7.32488","s","q3.2","1"
"SSB-524288","SQLite","PMem","evaluation"5","7.44994","s","q3.3","1"
"SSB-524288","SQLite","PMem","evaluation"5","7.42199","s","q3.4","1"
"SSB-524288","SQLite","PMem","evaluation"5","11.3107","s","q4.1","1"
"SSB-524288","SQLite","PMem","evaluation"5","8.43779","s","q4.2","1"
"SSB-524288","SQLite","PMem","evaluation"5","7.27596","s","q4.3","1"
"SSB-524288","SQLite","PMem","evaluation"5","2.84515","s","q1.1","1"
"SSB-524288","SQLite","PMem","evaluation"5","2.36493","s","q1.2","1"
"SSB-524288","SQLite","PMem","evaluation"5","2.12081","s","q1.3","1"
"SSB-524288","SQLite","PMem","evaluation"5","19.3106","s","q2.1","1"
"SSB-524288","SQLite","PMem","evaluation"5","18.3305","s","q2.2","1"
"SSB-524288","SQLite","PMem","evaluation"5","18.211","s","q2.3","1"
"SSB-524288","SQLite","PMem","evaluation"5","11.1315","s","q3.1","1"
"SSB-524288","SQLite","PMem","evaluation"5","7.36816","s","q3.2","1"
"SSB-524288","SQLite","PMem","evaluation"5","7.5187","s","q3.3","1"
"SSB-524288","SQLite","PMem","evaluation"5","7.45978","s","q3.4","1"
"SSB-524288","SQLite","PMem","evaluation"5","11.3984","s","q4.1","1"
"SSB-524288","SQLite","PMem","evaluation"5","8.33866","s","q4.2","1"
"SSB-524288","SQLite","PMem","evaluation"5","7.23894","s","q4.3","1"
"SSB-0","SQLite","PMem","evaluation"5","2.92775","s","q1.1","1"
"SSB-0","SQLite","PMem","evaluation"5","1.94261","s","q1.2","1"
"SSB-0","SQLite","PMem","evaluation"5","1.87389","s","q1.3","1"
"SSB-0","SQLite","PMem","evaluation"5","2.51172","s","q2.1","1"
"SSB-0","SQLite","PMem","evaluation"5","2.01371","s","q2.2","1"
